timestamp,site,buy,sell
2025-10-26T02:53:50+03:00,topgold_100g,22749.0,22749.0
2025-10-26T02:53:50+03:00,zlatenrezerv_100g,22766.98,22364.55
2025-10-26T02:53:50+03:00,tavex_1g,256.0,232.0
2025-10-26T02:53:50+03:00,tavex_100g,22828.0,22458.0
2025-10-26T03:00:07+03:00,topgold_100g,22749.0,22749.0
2025-10-26T03:00:07+03:00,zlatenrezerv_100g,22766.98,22364.55
2025-10-26T03:00:07+03:00,tavex_1g,256.0,232.0
2025-10-26T03:00:07+03:00,tavex_100g,22828.0,22458.0
2025-10-26T04:43:37+03:00,topgold_100g,22749.0,22749.0
2025-10-26T04:43:37+03:00,zlatenrezerv_100g,22766.98,22364.55
2025-10-26T04:43:37+03:00,tavex_1g,256.0,232.0
2025-10-26T04:43:37+03:00,tavex_100g,22828.0,22458.0
2025-10-26T06:01:57+03:00,topgold_100g,22749.0,22749.0
2025-10-26T06:01:57+03:00,zlatenrezerv_100g,22766.98,22364.55
2025-10-26T06:01:57+03:00,tavex_1g,256.0,232.0
2025-10-26T06:01:57+03:00,tavex_100g,22828.0,22458.0
2025-10-26T06:42:08+03:00,topgold_100g,22749.0,22749.0
2025-10-26T06:42:08+03:00,zlatenrezerv_100g,22766.98,22364.55
2025-10-26T06:42:08+03:00,tavex_1g,256.0,232.0
2025-10-26T06:42:08+03:00,tavex_100g,22828.0,22458.0
2025-10-26T06:57:01+03:00,topgold_100g,22749.0,22749.0
2025-10-26T06:57:01+03:00,zlatenrezerv_100g,22766.98,22364.55
2025-10-26T06:57:01+03:00,tavex_1g,256.0,232.0
2025-10-26T06:57:01+03:00,tavex_100g,22828.0,22458.0
2025-10-26T07:15:32+03:00,topgold_100g,22749.0,22749.0
2025-10-26T07:15:32+03:00,zlatenrezerv_100g,22766.98,22364.55
2025-10-26T07:15:32+03:00,tavex_1g,256.0,232.0
2025-10-26T07:15:32+03:00,tavex_100g,22828.0,22458.0
2025-10-26T07:34:02+03:00,topgold_100g,22749.0,22749.0
2025-10-26T07:34:02+03:00,zlatenrezerv_100g,22766.98,22364.55
2025-10-26T07:34:02+03:00,tavex_1g,256.0,232.0
2025-10-26T07:34:02+03:00,tavex_100g,22828.0,22458.0
2025-10-26T07:44:31+03:00,topgold_100g,22749.0,22749.0
2025-10-26T07:44:31+03:00,zlatenrezerv_100g,22766.98,22364.55
2025-10-26T07:44:31+03:00,tavex_1g,256.0,232.0
2025-10-26T07:44:31+03:00,tavex_100g,22828.0,22458.0
2025-10-26T07:51:06+03:00,topgold_100g,22749.0,22749.0
2025-10-26T07:51:06+03:00,zlatenrezerv_100g,22766.98,22364.55
2025-10-26T07:51:06+03:00,tavex_1g,256.0,232.0
2025-10-26T07:51:06+03:00,tavex_100g,22828.0,22458.0
2025-10-26T07:57:31+03:00,topgold_100g,22749.0,22749.0
2025-10-26T07:57:31+03:00,zlatenrezerv_100g,22766.98,22364.55
2025-10-26T07:57:31+03:00,tavex_1g,256.0,232.0
2025-10-26T07:57:31+03:00,tavex_100g,22828.0,22458.0
2025-10-26T08:13:27+03:00,topgold_100g,22749.0,22749.0
2025-10-26T08:13:27+03:00,zlatenrezerv_100g,22766.98,22364.55
2025-10-26T08:13:27+03:00,tavex_1g,256.0,232.0
2025-10-26T08:13:27+03:00,tavex_100g,22828.0,22458.0
2025-10-26T08:31:10+03:00,topgold_100g,22749.0,22749.0
2025-10-26T08:31:10+03:00,zlatenrezerv_100g,22766.98,22364.55
2025-10-26T08:31:10+03:00,tavex_1g,256.0,232.0
